Date,Time,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),Temperature,RH
03/09/2025,00.00.00,2.5,1178,9.5,877,145,1621,79,-200.0,24.4
03/09/2025,01.00.00,4.1,1465,19.7,1190,-200,1527,148,23.8,56.0
03/09/2025,02.00.00,4.0,1367,19.4,1196,314,1556,147,15.8,51.6
03/09/2025,03.00.00,5.0,1489,20.8,1243,370,1564,178,34.9,51.0
03/09/2025,04.00.00,2.9,1235,8.4,794,250,1589,125,19.4,72.4
03/09/2025,05.00.00,3.3,1307,10.6,-200,291,1554,131,19.6,32.3
03/09/2025,06.00.00,3.0,1277,12.5,938,210,1643,104,22.0,22.4
03/09/2025,07.00.00,4.9,1506,18.1,1144,402,1512,181,32.5,60.3
03/09/2025,08.00.00,4.9,1491,21.1,1284,440,1510,190,29.0,40.7
03/09/2025,09.00.00,3.3,1285,16.5,1082,213,1602,99,18.5,21.1
03/09/2025,10.00.00,3.3,1317,11.4,889,184,1646,82,26.6,35.1
03/09/2025,11.00.00,4.3,1454,15.3,1021,295,1570,136,22.6,38.6
03/09/2025,12.00.00,2.6,1236,8.0,778,-200,1603,125,19.8,57.0
03/09/2025,13.00.00,1.8,1059,6.7,737,121,1678,79,10.8,30.4
03/09/2025,14.00.00,3.3,1240,13.3,967,202,1628,101,18.9,44.8
03/09/2025,15.00.00,2.9,1265,11.5,871,-200,1517,155,12.4,48.9
03/09/2025,16.00.00,5.0,1549,21.6,1211,337,1506,154,32.4,47.6
03/09/2025,17.00.00,3.0,1254,12.7,924,229,1567,108,15.1,78.4
03/09/2025,18.00.00,5.7,1684,22.8,1300,496,-200,199,33.6,22.7
03/09/2025,19.00.00,3.6,1383,14.6,1013,324,1525,152,21.0,77.1
03/09/2025,20.00.00,4.4,1461,17.8,1133,374,1479,161,23.9,54.9
03/09/2025,21.00.00,4.0,1439,16.0,1066,288,1570,150,21.3,67.7
03/09/2025,22.00.00,1.7,1078,5.6,686,167,1567,74,-200.0,45.8
03/09/2025,23.00.00,3.0,1237,9.8,821,244,1592,131,16.3,47.2
04/09/2025,00.00.00,3.4,1297,13.7,991,289,1577,138,8.0,72.8
04/09/2025,01.00.00,3.6,1361,13.5,976,358,1553,152,23.7,73.8
04/09/2025,02.00.00,3.0,1229,13.1,935,181,1680,76,18.4,34.3
04/09/2025,03.00.00,4.4,1489,17.8,1136,-200,1553,173,28.3,32.0
04/09/2025,04.00.00,2.4,1169,9.7,860,201,1582,91,11.6,49.8
04/09/2025,05.00.00,2.1,1126,10.4,878,215,1670,86,9.9,74.0
04/09/2025,06.00.00,3.0,1290,9.1,838,327,1550,171,17.2,39.3
04/09/2025,07.00.00,5.5,1635,25.5,1378,527,1357,239,32.8,59.1
04/09/2025,08.00.00,4.1,1412,11.9,933,367,1511,155,26.3,62.5
04/09/2025,09.00.00,-200.0,1186,13.3,961,177,1783,73,17.6,66.7
04/09/2025,10.00.00,2.8,1215,11.6,946,203,1644,113,20.5,53.8
04/09/2025,11.00.00,3.4,1313,12.4,951,305,1560,128,7.5,44.1
04/09/2025,12.00.00,4.8,1567,16.4,-200,323,1576,150,34.5,78.0
04/09/2025,13.00.00,4.2,1414,15.7,1083,326,1531,-200,25.0,56.7
04/09/2025,14.00.00,2.5,1150,9.6,824,-200,1640,79,13.6,63.7
04/09/2025,15.00.00,3.9,1426,16.1,1073,255,1652,112,22.6,40.7
04/09/2025,16.00.00,3.1,-200,15.1,1074,257,1537,104,8.3,60.2
04/09/2025,17.00.00,4.6,1492,18.4,1161,405,1478,187,34.0,35.5
04/09/2025,18.00.00,2.8,1195,11.7,911,250,1597,144,10.2,34.7
04/09/2025,19.00.00,3.2,1236,13.7,973,265,1555,115,24.4,62.9
04/09/2025,20.00.00,3.7,1368,14.3,982,282,1522,123,12.4,51.3
04/09/2025,21.00.00,4.3,1476,16.8,1081,317,1542,154,26.5,61.0
04/09/2025,22.00.00,4.1,1417,16.3,1054,373,1516,145,28.3,36.2
04/09/2025,23.00.00,3.9,1336,16.7,1081,284,1615,126,25.2,55.9
05/09/2025,00.00.00,3.6,1342,12.5,936,260,1561,126,23.4,46.6
05/09/2025,01.00.00,4.4,1445,16.8,1107,376,1468,162,31.8,55.8
05/09/2025,02.00.00,1.0,-200,4.8,658,32,1836,38,7.4,37.5
05/09/2025,03.00.00,2.9,1239,9.6,825,240,1589,120,14.9,62.9
05/09/2025,04.00.00,2.7,1217,10.9,900,188,1637,96,12.4,68.4
05/09/2025,05.00.00,5.2,1617,19.7,1205,383,1542,166,-200.0,35.6
05/09/2025,06.00.00,2.9,1289,12.6,937,220,1558,104,16.7,38.0
05/09/2025,07.00.00,3.8,1391,18.0,1142,343,1478,158,27.0,59.7
05/09/2025,08.00.00,-200.0,1436,15.1,1024,333,1589,155,25.5,61.7
05/09/2025,09.00.00,1.8,1036,8.8,805,161,1647,99,11.4,62.2
05/09/2025,10.00.00,2.8,1267,11.6,936,261,-200,132,12.2,61.0
05/09/2025,11.00.00,1.9,1125,6.9,738,184,1635,90,13.4,43.6
05/09/2025,12.00.00,3.8,1358,15.2,1023,295,1552,143,17.3,43.7
05/09/2025,13.00.00,3.0,1277,14.8,1018,271,1564,135,-200.0,35.3
05/09/2025,14.00.00,1.6,1057,6.0,672,119,1710,61,5.6,29.4
05/09/2025,15.00.00,5.0,1589,22.5,1284,419,1515,194,31.4,61.6
05/09/2025,16.00.00,5.0,1538,19.6,1190,448,1409,197,34.0,25.6
05/09/2025,17.00.00,2.5,1156,7.3,794,228,1594,114,15.2,76.3
05/09/2025,18.00.00,2.0,1086,7.7,772,98,1723,69,15.2,69.6
05/09/2025,19.00.00,2.2,1154,5.7,710,150,1743,90,5.2,71.5
05/09/2025,20.00.00,3.6,1289,13.9,995,324,1529,141,25.4,74.4
05/09/2025,21.00.00,5.0,-200,19.4,1224,294,1529,127,29.8,44.5
05/09/2025,22.00.00,2.4,1194,-200.0,990,212,1550,123,9.4,70.8
05/09/2025,23.00.00,2.1,1128,11.7,882,184,1623,111,9.8,29.5
06/09/2025,00.00.00,5.3,1591,21.2,1268,558,1319,250,28.7,21.3
06/09/2025,01.00.00,4.1,1381,-200.0,-200,353,-200,158,23.5,67.1
06/09/2025,02.00.00,0.3,795,0.4,502,19,1788,25,6.3,24.5
06/09/2025,03.00.00,3.6,1325,11.6,882,348,1511,149,23.7,79.3
06/09/2025,04.00.00,2.2,1146,10.0,886,162,1728,87,14.3,60.5
06/09/2025,05.00.00,2.7,1188,11.5,928,219,1634,-200,16.1,65.2
06/09/2025,06.00.00,4.2,1463,15.1,1052,343,1566,156,28.1,34.7
06/09/2025,07.00.00,4.6,1463,16.7,1104,399,1474,168,29.3,60.4
06/09/2025,08.00.00,3.3,1284,15.2,1046,220,1589,118,17.0,22.6
06/09/2025,09.00.00,5.4,1628,18.2,1129,472,1447,213,33.4,70.3
06/09/2025,10.00.00,3.5,1319,15.3,1038,257,1549,127,17.2,30.2
06/09/2025,11.00.00,4.6,1481,17.8,1112,471,1469,191,28.2,61.8
06/09/2025,12.00.00,3.6,1314,15.3,1019,209,1603,88,19.5,33.5
06/09/2025,13.00.00,5.3,1576,23.3,1303,389,-200,165,31.9,-200.0
06/09/2025,14.00.00,4.6,1495,16.5,1125,264,1604,133,32.2,48.9
06/09/2025,15.00.00,2.1,1132,6.2,709,318,1507,142,7.6,30.2
06/09/2025,16.00.00,3.9,1385,18.4,1163,247,1651,109,33.1,63.8
06/09/2025,17.00.00,5.0,1532,19.9,1238,438,1526,202,29.8,34.3
06/09/2025,18.00.00,4.3,1444,18.0,-200,383,1463,170,28.7,40.5
06/09/2025,19.00.00,4.1,1458,18.1,1118,280,1550,-200,11.0,54.0
06/09/2025,20.00.00,4.2,1389,14.9,1008,376,1502,160,29.2,37.1
06/09/2025,21.00.00,4.6,1546,20.2,1209,314,1583,145,30.5,42.7
06/09/2025,22.00.00,3.1,1274,13.8,1030,211,1681,118,13.7,68.9
06/09/2025,23.00.00,4.3,1440,20.2,1234,266,1573,139,-200.0,30.8
07/09/2025,00.00.00,2.3,1178,12.2,938,220,1630,100,6.5,24.9
07/09/2025,01.00.00,-200.0,1108,10.0,846,99,-200,57,9.5,39.7
07/09/2025,02.00.00,3.5,1361,15.3,1045,297,1546,147,21.1,-200.0
07/09/2025,03.00.00,4.3,-200,17.3,1111,339,1508,156,22.3,52.6
07/09/2025,04.00.00,3.5,1355,14.2,1002,366,1453,170,24.4,42.3
07/09/2025,05.00.00,2.2,1065,6.5,710,177,1693,105,5.5,67.4
07/09/2025,06.00.00,5.6,1664,22.0,1252,491,1411,219,33.8,22.4
07/09/2025,07.00.00,1.8,1116,-200.0,630,168,1727,81,6.3,45.9
07/09/2025,08.00.00,2.3,1188,8.8,786,177,1691,103,9.3,42.9
07/09/2025,09.00.00,3.2,1240,15.5,1030,313,1534,137,5.4,58.9
07/09/2025,10.00.00,3.9,1421,17.3,1106,-200,1487,153,22.0,78.0
07/09/2025,11.00.00,4.5,1535,18.4,1151,408,1548,178,33.0,50.6
07/09/2025,12.00.00,-200.0,1461,17.2,1124,306,1488,130,25.0,79.2
07/09/2025,13.00.00,4.2,1384,15.7,1023,361,1497,163,29.7,38.1
07/09/2025,14.00.00,1.3,1013,3.2,587,141,1674,77,5.4,21.9
07/09/2025,15.00.00,4.3,-200,18.9,1187,291,1542,134,21.3,29.9
07/09/2025,16.00.00,2.8,1220,8.2,822,222,1588,119,18.8,43.7
07/09/2025,17.00.00,4.7,1473,15.8,1031,291,1518,129,20.0,39.0
07/09/2025,18.00.00,2.0,1125,9.7,822,78,1708,55,-200.0,25.8
07/09/2025,19.00.00,5.1,1545,-200.0,1242,407,1473,171,25.5,46.0
07/09/2025,20.00.00,2.8,1236,11.4,900,316,1559,170,20.1,40.3
07/09/2025,21.00.00,4.8,1568,19.6,1189,479,1396,205,28.0,-200.0
07/09/2025,22.00.00,3.7,1306,18.8,1144,281,1554,116,19.6,-200.0
07/09/2025,23.00.00,2.9,1257,11.6,920,182,1613,90,9.5,73.2
08/09/2025,00.00.00,4.4,1458,18.3,-200,401,1486,183,24.4,38.1
08/09/2025,01.00.00,2.3,1135,13.2,956,81,1737,61,10.2,62.8
08/09/2025,02.00.00,4.0,1410,15.7,1028,297,1578,149,31.2,-200.0
08/09/2025,03.00.00,3.8,1349,18.7,1171,268,1564,133,23.4,45.6
08/09/2025,04.00.00,2.6,1152,6.1,707,202,1602,109,9.7,34.3
08/09/2025,05.00.00,-200.0,1444,16.3,1069,441,1447,207,33.9,42.1
08/09/2025,06.00.00,3.7,1391,13.4,994,166,1688,89,20.6,55.5
08/09/2025,07.00.00,2.4,1146,10.7,854,206,1600,95,7.2,41.0
08/09/2025,08.00.00,3.4,1331,17.2,1102,291,-200,137,23.8,32.9
08/09/2025,09.00.00,3.0,1229,10.6,841,234,1564,-200,12.6,27.0
08/09/2025,10.00.00,4.3,1407,19.1,1157,357,1468,173,29.1,72.8
08/09/2025,11.00.00,4.1,1435,20.9,1257,354,1495,174,29.5,46.4
08/09/2025,12.00.00,5.3,1609,24.5,1325,434,1419,206,34.4,57.5
08/09/2025,13.00.00,3.1,1260,11.7,913,148,1714,68,20.1,49.4
08/09/2025,14.00.00,3.1,1280,14.3,1032,206,1636,-200,18.6,72.4
08/09/2025,15.00.00,4.3,1416,17.9,1136,424,1512,-200,27.6,52.8
08/09/2025,16.00.00,3.1,1295,-200.0,874,188,1700,99,9.0,48.8
08/09/2025,17.00.00,3.7,1399,15.8,1031,303,1558,149,21.4,75.5
08/09/2025,18.00.00,3.9,1408,14.7,975,276,1499,116,21.4,63.2
08/09/2025,19.00.00,2.1,1107,8.7,837,199,1656,108,7.7,26.7
08/09/2025,20.00.00,3.2,1284,10.1,845,247,1648,103,17.5,30.7
08/09/2025,21.00.00,4.5,1527,14.6,976,396,1509,176,30.6,67.2
08/09/2025,22.00.00,4.7,1546,18.3,1120,396,1497,188,30.7,70.2
08/09/2025,23.00.00,2.1,1182,9.2,802,152,1668,94,8.0,52.7
09/09/2025,00.00.00,2.9,1218,9.5,823,124,1654,78,7.7,53.3
09/09/2025,01.00.00,2.6,1164,11.5,949,165,1693,80,12.9,57.9
09/09/2025,02.00.00,3.8,1370,15.2,1049,241,1599,111,31.2,46.3
09/09/2025,03.00.00,3.8,1376,16.3,1081,240,1621,115,8.9,60.8
09/09/2025,04.00.00,-200.0,1395,17.9,1150,-200,1501,158,26.6,26.5
09/09/2025,05.00.00,3.0,1232,14.5,1045,338,1610,164,8.0,77.7
09/09/2025,06.00.00,4.6,1524,19.5,1193,242,1616,116,23.7,65.0
09/09/2025,07.00.00,3.5,1328,13.6,1004,208,1618,-200,15.7,57.9
09/09/2025,08.00.00,4.3,1404,17.4,1098,353,1472,158,28.7,39.0
09/09/2025,09.00.00,2.8,1194,16.0,1044,215,1572,117,12.0,29.7
09/09/2025,10.00.00,3.3,1299,15.1,1008,285,1597,135,24.2,44.6
09/09/2025,11.00.00,3.7,1445,15.0,1029,294,1542,153,12.1,59.7
09/09/2025,12.00.00,3.7,1328,14.6,957,363,1492,175,26.4,58.0
09/09/2025,13.00.00,4.5,1465,-200.0,1114,388,1468,-200,31.2,43.0
09/09/2025,14.00.00,2.4,1237,7.3,747,238,1566,111,8.8,56.8
09/09/2025,15.00.00,4.5,1467,21.6,1273,415,1457,185,31.0,68.8
09/09/2025,16.00.00,3.5,1332,14.8,989,217,-200,105,22.8,21.6
09/09/2025,17.00.00,3.1,1318,-200.0,864,276,1539,142,8.8,47.0
09/09/2025,18.00.00,3.8,1335,14.8,1045,333,1547,148,17.8,65.5
09/09/2025,19.00.00,2.6,1187,13.1,961,194,1596,99,9.8,52.8
09/09/2025,20.00.00,3.9,1371,14.7,1025,295,1547,141,26.0,59.1
09/09/2025,21.00.00,4.8,1476,17.6,-200,369,1520,175,27.8,51.0
09/09/2025,22.00.00,2.1,1160,-200.0,818,123,1701,74,8.2,79.5
09/09/2025,23.00.00,4.3,1428,18.5,1168,-200,1514,-200,20.2,23.3
10/09/2025,00.00.00,4.5,1449,17.1,1093,467,1315,202,29.4,49.5
10/09/2025,01.00.00,5.4,-200,-200.0,1248,488,1432,211,33.1,25.5
10/09/2025,02.00.00,3.5,1350,14.9,984,280,1604,134,-200.0,29.6
10/09/2025,03.00.00,4.9,1536,17.3,1099,318,1563,145,33.5,43.0
10/09/2025,04.00.00,4.2,1409,15.8,1015,365,1499,157,21.1,29.3
10/09/2025,05.00.00,4.3,1454,16.9,1097,324,1531,145,16.8,77.8
10/09/2025,06.00.00,5.3,1623,22.8,1293,418,1461,189,30.4,76.8
10/09/2025,07.00.00,3.9,1387,14.8,1015,-200,1483,202,19.8,40.2
10/09/2025,08.00.00,3.7,1350,16.0,1074,392,1481,167,19.2,58.4
10/09/2025,09.00.00,3.2,1313,15.2,1026,139,1704,65,19.7,52.0
10/09/2025,10.00.00,4.7,1498,17.7,1177,393,1538,185,30.4,68.9
10/09/2025,11.00.00,4.0,1454,22.6,1307,-200,1496,148,30.0,57.6
10/09/2025,12.00.00,-200.0,1287,16.4,1076,290,1561,127,17.1,20.0
10/09/2025,13.00.00,-200.0,1260,13.4,956,230,1582,-200,15.0,65.8
10/09/2025,14.00.00,2.5,1147,9.6,818,200,1624,91,19.8,64.8
10/09/2025,15.00.00,-200.0,1353,13.8,993,244,1600,140,22.2,50.6
10/09/2025,16.00.00,2.9,1238,15.0,1015,286,1536,127,12.2,74.2
10/09/2025,17.00.00,4.3,1411,17.8,1142,398,-200,181,28.8,74.5
10/09/2025,18.00.00,3.6,1349,11.7,907,373,1449,174,19.6,51.4
10/09/2025,19.00.00,2.3,1167,5.9,705,148,1699,89,15.0,56.5
10/09/2025,20.00.00,1.9,1046,8.0,781,168,1639,76,8.2,79.8
10/09/2025,21.00.00,3.2,1269,13.2,959,361,1503,169,12.2,37.9
10/09/2025,22.00.00,4.8,1544,17.6,1120,354,1519,145,33.5,39.5
10/09/2025,23.00.00,3.1,1230,9.3,867,196,1679,-200,14.2,31.0
11/09/2025,00.00.00,2.2,1126,5.0,686,194,1634,97,10.1,73.8
11/09/2025,01.00.00,-200.0,1341,12.0,930,330,1546,159,18.8,64.7
11/09/2025,02.00.00,1.8,1119,6.4,738,108,1668,66,14.2,26.3
11/09/2025,03.00.00,2.5,-200,11.5,-200,299,1554,138,6.1,78.9
11/09/2025,04.00.00,3.9,1376,15.2,1014,264,1550,125,14.7,63.9
11/09/2025,05.00.00,3.1,-200,14.5,948,281,1570,118,21.3,71.0
11/09/2025,06.00.00,3.2,1305,-200.0,947,221,1628,100,21.6,22.9
11/09/2025,07.00.00,3.3,1328,-200.0,1012,240,1599,131,15.7,50.3
11/09/2025,08.00.00,4.1,1377,18.3,1147,367,1489,169,18.4,61.9
11/09/2025,09.00.00,4.9,1562,16.8,1085,381,-200,179,-200.0,52.6
11/09/2025,10.00.00,2.5,1159,9.0,-200,125,1684,64,16.3,60.0
11/09/2025,11.00.00,2.7,1175,15.5,1041,174,1644,98,12.7,69.1
11/09/2025,12.00.00,2.2,1128,5.0,629,213,1587,103,-200.0,42.5
11/09/2025,13.00.00,3.0,1286,11.6,920,263,1610,111,18.7,70.9
11/09/2025,14.00.00,4.1,1428,17.5,1134,-200,1505,-200,27.8,29.8
11/09/2025,15.00.00,2.2,1131,4.9,684,142,1667,90,11.2,36.3
11/09/2025,16.00.00,3.7,1371,13.5,994,246,1562,98,26.3,22.6
11/09/2025,17.00.00,2.1,1129,12.4,899,127,1792,78,5.6,41.9
11/09/2025,18.00.00,3.4,1301,13.8,985,232,1494,114,17.6,42.8
11/09/2025,19.00.00,3.6,1361,13.3,949,287,1540,161,-200.0,68.3
11/09/2025,20.00.00,3.2,1262,13.3,975,-200,1622,122,15.2,59.2
11/09/2025,21.00.00,3.5,1345,12.8,980,333,1570,136,21.9,46.2
11/09/2025,22.00.00,3.0,1272,15.3,1029,264,1576,139,11.1,59.1
11/09/2025,23.00.00,4.6,1513,16.5,1090,326,-200,147,27.3,23.2
12/09/2025,00.00.00,1.9,1105,6.5,710,141,1670,74,6.6,30.8
12/09/2025,01.00.00,4.9,1544,16.5,1076,345,1598,152,30.6,57.6
12/09/2025,02.00.00,2.2,1162,8.1,774,167,1683,80,10.9,58.5
12/09/2025,03.00.00,5.3,1525,20.8,1264,381,1469,186,31.2,66.4
12/09/2025,04.00.00,2.7,1224,13.0,934,320,1572,124,15.6,44.2
12/09/2025,05.00.00,4.3,1511,15.3,-200,268,1576,121,26.7,63.4
12/09/2025,06.00.00,2.9,1211,12.4,962,166,1741,93,14.6,61.0
12/09/2025,07.00.00,4.2,1409,17.0,1056,325,1594,130,32.2,77.8
12/09/2025,08.00.00,2.8,1263,7.5,772,231,1627,110,8.8,32.9
12/09/2025,09.00.00,2.2,1106,7.5,763,183,1644,81,10.4,53.1
12/09/2025,10.00.00,2.6,1174,9.0,801,256,1570,125,19.8,56.1
12/09/2025,11.00.00,0.8,926,6.6,755,87,1766,55,7.5,79.9
12/09/2025,12.00.00,2.2,1099,9.7,874,126,1757,80,10.9,32.1
12/09/2025,13.00.00,5.5,1654,22.4,1296,495,1393,195,33.3,51.4
12/09/2025,14.00.00,5.6,1610,13.6,972,476,1437,215,34.3,40.8
12/09/2025,15.00.00,2.8,1226,7.3,725,291,1587,129,16.3,51.6
12/09/2025,16.00.00,4.6,1496,19.8,1196,369,1540,182,32.7,33.9
12/09/2025,17.00.00,3.4,1360,15.2,1028,327,1508,146,21.3,22.9
12/09/2025,18.00.00,2.1,1156,7.1,746,35,1790,26,13.1,54.4
12/09/2025,19.00.00,3.6,1329,-200.0,1001,266,1677,121,26.1,40.2
12/09/2025,20.00.00,4.5,1432,17.8,1111,312,1554,150,24.8,30.9
12/09/2025,21.00.00,5.2,1608,21.2,1243,453,1456,208,34.7,39.4
12/09/2025,22.00.00,2.9,1220,11.0,860,198,1657,99,13.0,23.0
12/09/2025,23.00.00,3.3,1292,15.0,1047,317,1569,-200,25.2,77.0
13/09/2025,00.00.00,2.2,1099,11.0,871,216,1581,95,6.6,54.9
13/09/2025,01.00.00,1.2,999,2.8,602,65,1830,53,8.4,68.9
13/09/2025,02.00.00,2.4,1146,7.3,-200,207,-200,108,5.1,45.4
13/09/2025,03.00.00,5.1,1568,18.9,1175,399,1502,184,35.0,74.2
13/09/2025,04.00.00,3.7,1360,15.0,1038,305,1560,158,29.1,49.0
13/09/2025,05.00.00,5.2,1581,21.4,1259,451,1477,192,28.6,54.4
13/09/2025,06.00.00,2.6,1215,12.1,900,194,1625,117,20.3,49.5
13/09/2025,07.00.00,3.2,1268,14.6,1007,170,1611,92,14.0,64.0
13/09/2025,08.00.00,2.7,1187,11.7,940,248,1597,114,9.5,-200.0
13/09/2025,09.00.00,2.2,1079,9.4,822,232,1633,112,13.5,36.3
13/09/2025,10.00.00,3.1,1269,15.7,1072,164,1655,74,16.3,28.7
13/09/2025,11.00.00,3.5,1313,13.8,983,274,1554,119,27.7,56.4
13/09/2025,12.00.00,2.2,1108,10.0,843,129,1711,71,-200.0,49.4
13/09/2025,13.00.00,1.7,1057,7.4,764,192,1609,105,7.3,25.8
13/09/2025,14.00.00,1.7,1088,6.6,716,199,1680,92,5.5,43.7
13/09/2025,15.00.00,-200.0,-200,10.2,874,170,1652,109,8.1,50.9
13/09/2025,16.00.00,3.3,1244,-200.0,1033,195,1664,98,17.3,69.6
13/09/2025,17.00.00,4.8,1516,19.2,1183,400,1434,174,33.0,24.6
13/09/2025,18.00.00,3.4,1340,12.9,974,217,1681,-200,24.1,40.9
13/09/2025,19.00.00,4.1,1469,15.1,1037,374,1519,164,29.1,69.4
13/09/2025,20.00.00,2.9,1216,12.6,929,228,1642,126,19.0,58.9
13/09/2025,21.00.00,-200.0,1212,8.9,814,278,1526,-200,15.8,37.4
13/09/2025,22.00.00,2.0,1064,8.8,793,-200,1574,124,8.3,70.7
13/09/2025,23.00.00,4.7,1534,19.0,1161,451,1447,201,31.3,49.6
14/09/2025,00.00.00,4.1,1401,15.4,1028,345,1481,144,28.5,49.9
14/09/2025,01.00.00,2.3,1198,6.6,-200,140,1663,50,10.0,78.6
14/09/2025,02.00.00,3.9,1369,13.5,984,237,1641,117,20.4,76.8
14/09/2025,03.00.00,3.2,1272,11.1,908,287,1546,131,19.6,41.5
14/09/2025,04.00.00,3.2,1277,10.8,900,290,1583,131,23.8,28.4
14/09/2025,05.00.00,5.1,1522,21.4,1254,423,1429,193,33.4,39.5
14/09/2025,06.00.00,3.9,1328,19.7,1221,243,1629,104,22.4,21.8
14/09/2025,07.00.00,3.8,1383,14.1,981,263,1545,140,21.2,21.2
14/09/2025,08.00.00,2.5,1199,9.1,844,201,1663,119,6.5,43.7
14/09/2025,09.00.00,2.4,1181,8.5,816,163,1756,92,6.9,76.5
14/09/2025,10.00.00,2.6,1149,12.0,922,167,1645,84,10.6,72.3
14/09/2025,11.00.00,3.3,1308,14.0,995,215,1601,-200,6.0,50.7
14/09/2025,12.00.00,3.6,1308,14.3,1022,280,1621,129,27.3,53.9
14/09/2025,13.00.00,3.9,1394,13.1,-200,300,1563,143,26.7,20.4
14/09/2025,14.00.00,2.9,1268,9.6,842,190,1601,106,9.1,32.9
14/09/2025,15.00.00,4.6,1498,18.7,1144,367,1520,171,30.1,21.5
14/09/2025,16.00.00,2.8,1271,11.8,895,-200,1617,129,9.6,65.3
14/09/2025,17.00.00,3.0,1244,11.9,919,257,1569,-200,14.0,-200.0
14/09/2025,18.00.00,3.4,1309,15.1,1004,227,1592,121,12.5,72.1
14/09/2025,19.00.00,2.6,-200,8.0,795,194,1680,97,16.2,58.6
14/09/2025,20.00.00,3.4,1275,14.3,967,276,1540,119,12.6,33.8
14/09/2025,21.00.00,4.1,1396,16.7,1091,330,-200,165,19.7,29.5
14/09/2025,22.00.00,2.6,1183,8.6,794,143,1655,99,17.2,57.7
14/09/2025,23.00.00,5.3,1583,19.9,1187,405,1511,185,34.6,74.1
15/09/2025,00.00.00,2.1,1130,10.0,843,-200,1628,95,6.7,63.1
15/09/2025,01.00.00,2.1,1074,6.2,660,140,1665,81,9.3,40.9
15/09/2025,02.00.00,1.2,948,9.8,834,115,-200,62,6.6,55.2
15/09/2025,03.00.00,3.4,1340,14.6,994,-200,1603,129,23.8,38.6
15/09/2025,04.00.00,2.5,1117,10.0,831,-200,1719,92,6.6,79.9
15/09/2025,05.00.00,-200.0,1556,19.2,1233,456,1449,195,30.1,64.9
15/09/2025,06.00.00,3.4,1303,15.3,1008,259,1671,117,20.4,56.9
15/09/2025,07.00.00,4.0,1403,15.1,1038,309,1582,143,20.8,45.4
15/09/2025,08.00.00,4.2,1470,15.9,1040,308,1541,141,21.8,57.1
15/09/2025,09.00.00,2.6,1185,13.3,946,281,1611,138,10.1,40.5
15/09/2025,10.00.00,2.2,1154,8.0,753,248,1627,122,10.9,21.7
15/09/2025,11.00.00,3.2,1278,-200.0,977,311,1597,151,14.6,43.7
15/09/2025,12.00.00,4.0,1400,14.6,1034,365,1537,165,22.8,75.8
15/09/2025,13.00.00,3.0,1238,-200.0,921,193,-200,89,11.3,57.6
15/09/2025,14.00.00,2.8,1238,12.3,948,-200,1621,90,8.5,25.0
15/09/2025,15.00.00,4.2,1412,20.3,1189,300,1566,150,34.1,73.1
15/09/2025,16.00.00,1.8,1038,5.4,680,196,1584,94,5.7,-200.0
15/09/2025,17.00.00,3.5,1321,10.9,896,393,1479,171,29.1,34.6
15/09/2025,18.00.00,4.7,1516,18.4,1125,413,1422,198,28.6,37.8
15/09/2025,19.00.00,2.8,1163,9.9,832,307,1573,139,13.9,54.6
15/09/2025,20.00.00,2.6,1193,10.5,867,233,-200,91,9.1,52.7
15/09/2025,21.00.00,1.7,1018,7.8,775,-200,-200,83,9.4,49.5
15/09/2025,22.00.00,4.8,1538,23.7,1308,354,-200,156,25.9,63.1
15/09/2025,23.00.00,3.3,1246,12.4,979,297,1551,132,24.3,39.0
16/09/2025,00.00.00,4.7,1568,14.5,991,424,1508,188,28.5,66.9
16/09/2025,01.00.00,4.9,1521,19.0,1184,442,1486,176,33.1,30.5
16/09/2025,02.00.00,4.0,1371,16.6,1094,324,1499,131,25.8,67.0
16/09/2025,03.00.00,2.3,-200,7.4,-200,196,1653,94,9.7,59.8
16/09/2025,04.00.00,2.4,1178,10.1,863,190,1661,102,12.3,61.0
16/09/2025,05.00.00,5.2,1603,21.0,1217,386,1483,172,30.3,48.9
16/09/2025,06.00.00,2.6,1187,11.1,888,255,1542,119,11.3,60.0
16/09/2025,07.00.00,1.6,994,-200.0,793,32,1692,33,7.2,24.8
16/09/2025,08.00.00,3.9,1351,15.5,1032,230,1623,121,26.1,71.1
16/09/2025,09.00.00,3.3,1299,14.2,1005,234,1545,114,17.1,23.3
16/09/2025,10.00.00,5.2,1611,17.2,1092,353,1497,161,32.6,28.9
16/09/2025,11.00.00,3.6,1381,12.7,947,346,1550,153,24.5,54.6
16/09/2025,12.00.00,2.0,1105,-200.0,-200,138,1706,71,7.7,64.4
16/09/2025,13.00.00,-200.0,1557,17.4,1102,-200,1430,195,33.4,24.6
16/09/2025,14.00.00,3.2,1339,12.9,914,322,1578,162,12.8,75.2
16/09/2025,15.00.00,2.3,1185,8.6,817,189,1670,98,15.1,78.4
16/09/2025,16.00.00,3.5,1347,12.9,992,293,1546,-200,17.1,56.4
16/09/2025,17.00.00,1.9,1064,9.5,834,215,1689,103,6.5,48.9
16/09/2025,18.00.00,3.3,-200,13.5,959,316,1567,158,19.9,64.5
16/09/2025,19.00.00,3.4,1319,11.3,900,166,1636,87,8.7,39.7
16/09/2025,20.00.00,3.1,1285,11.2,915,228,1536,97,17.0,49.6
